,text,Label,created_at
3471,i just watched spiderman no way home a little late but shhh i was waiting til i can pirate it in hd but its been hd for a while but then i just forgot about the movie completely but hey now i watched it its so good. everyones watched it but just in case: spoil,neg,2022-04-03T21:30:59+00:00
3472,there are still people who think that spiderman no way home is a bad movie but ptdr catastrophic opinions my god do not pretend you a fan of spiderman to say such bullshit ^^,neg,2022-04-03T21:29:05+00:00
3473,spider man no way hom,neg,2022-04-03T21:26:31+00:00
3474,spiderman no way home est sper entertain,neg,2022-04-03T21:25:21+00:00
3475,proceeding spidermans healing: no way home and are in a valley of tear,neg,2022-04-03T21:24:48+00:00
3476,watching spiderman: no way home with my family today,pos,2022-04-03T21:22:57+00:00
3477,"hey yall if youre a big time spider-man fan like me i highly recommend you go through this amazing tweet thread. you will be blown away by how many scenes from homecoming far from home and no way home are lifted from the spidey comics. its a real treat enjoy
spiderman",pos,2022-04-03T21:22:28+00:00
3478,spider man: no way home. great movi,pos,2022-04-03T21:20:44+00:00
3479,weekend to watch spider man movies: no way home spider-man: a new universe and tobey triloga.,pos,2022-04-03T21:11:53+00:00
3480,made a mistake when i posted my spiderman tweet mixed the movies up because im a dumbass. shows what i know about marvel eh? i also watched no way home today and it was excellent a pretty good movie and some really fun mo,pos,2022-04-03T21:05:34+00:00
3481,one is the promotional poster of spiderman no way home in the digital version and the other uses it as a wallpap,pos,2022-04-03T20:54:24+00:00
3482,life is a beach especially when you havent released spider man no way home wav,pos,2022-04-03T20:48:05+00:00
3483,people tend to forget that surprising audiences by returning characters with no previous announcements is a marketing tactic as well literally what they did for spiderman no way hom,pos,2022-04-03T20:47:44+00:00
3484,well surprising audiences is a marketing tactic as well literally what they did for spiderman no way hom,pos,2022-04-03T20:46:00+00:00
3485,not gonna lie if you take out the nostalgia bait (as fun as it was) spiderman no way home is easily the worst of the tom holland spiderman movies. the plot is a stretch character motivations are questionable and my god the dialogue was legit terrible at times.,neg,2022-04-03T20:45:01+00:00
3486,so the spiderman - has you way homesum movies own wisdom is in the midst of it?ah,pos,2022-04-03T20:42:09+00:00
3487,finally i put the batteries with spiderman give me the holland and i looked no was home atrixxxx,neg,2022-04-03T20:34:50+00:00
3488,i watched spiderman: no way home yesterday. absolutely loved it. had some gripes with bits and some story elements but it was great.,pos,2022-04-03T20:31:16+00:00
3489,spiderman no way home and type that house no ghe rivo,neg,2022-04-03T20:31:01+00:00
3490,"my father watching spider man no way home scene:
but isnt that black?me: if its venom",neg,2022-04-03T20:28:49+00:00
3491,i just saw spiderman no way home with my father :),neg,2022-04-03T20:27:41+00:00
3492,spider man - no way hom,neg,2022-04-03T20:27:00+00:00
3493,brother spiderman no way home review?we want an arrow,neg,2022-04-03T20:26:16+00:00
3494,"i imagine that the map of shibuya multivrse run does not serve for fevering because i am too set in spiderman no way home but i will enjoy it as a small child.
code: -",pos,2022-04-03T20:22:36+00:00
3495,just bought spiderman no way home.,pos,2022-04-03T20:19:48+00:00
3496,"just finished ""spiderman no way home"" and i am not okay",neg,2022-04-03T20:17:09+00:00
3497,spiderman: no way home is all that is fine in a movie.,neg,2022-04-03T20:16:27+00:00
3498,and from what i hear while no way home does bring in the other two spiderman at the end of it all they end up taking measures to have the spiderman franchise distance itself from the mcu after that movie. everyone forgets about spiderman amp; future movies can be out of mcu.,neg,2022-04-03T20:13:33+00:00
3499,morbius has guin errors that electro comes out in no way home when he has no pajolera idea of who is spiderman est,neg,2022-04-03T20:13:05+00:00
3500,endgame is the culmination of + movies its also made for all audiences not in a pandemic. joker is an oscar winning first of its kind cbm. not hrs long not in a pandemic. no way home is culmination of spiderman franchises made for all audiences. batman is film .,pos,2022-04-03T20:09:41+00:00
3501,"isnt that line from spider man no way home ""be careful what you wish for parker.""",pos,2022-04-03T20:02:51+00:00
3502,people dont like morbius but he liked spiderman: no way home.i dont understand.morbius is good.,pos,2022-04-03T20:02:46+00:00
3503,of the funniest parts of spider-man: no way home is when tom amp; andrew realize that tobys webbing comes out of him naturally like a real spider. spiderman,pos,2022-04-03T20:02:16+00:00
3504,a nice cameo in honor of spiderman no way hom,neg,2022-04-03T19:56:49+00:00
3505,people have pays to go see spiderman no way home in everything has to make nostalgia carry this shit film,pos,2022-04-03T19:53:08+00:00
3506,"""spiderman no way home is just enjoyable for his fanservis"" yes and what?they forgive that my favorite superhro pellets do not try a mental upset that tries to kill her family or about gngsters with a background music.",neg,2022-04-03T19:50:06+00:00
3507,spiderman no way home is now on telegram,neg,2022-04-03T19:49:40+00:00
3508,work ... could you please when you can the spiderman no way home?i am interested in the statistics and know the balance.thanks in advance.,neg,2022-04-03T19:37:41+00:00
3509,i loved the part in spiderman no way home where venom and lizard had sex -,neg,2022-04-03T19:33:59+00:00
3510,it would most likely be both wandavision and spiderman no way home that connects to this. i wouldnt know the timeline on just yet to determin,pos,2022-04-03T19:33:58+00:00
3511,according to dr strange in infinity war he said that removing the spell from a dead man is complicated and that in spiderman no way home so it is seen so that the spell works should be the person who is going to be forgotten so that the spell does not affect him the sam,pos,2022-04-03T19:30:19+00:00
3512,there is a taxi with the number in spider-man: no way home who is stan lees birthday.spiderman stanle,pos,2022-04-03T19:29:05+00:00
3513,something that many people debate that in spiderman no way home is that it would have been better for people to forget mysterio and what he said however i have a theory of why it would not be a good idea:,neg,2022-04-03T19:28:40+00:00
3514,daniel espinosa director of morbius will buy the blue-ray of spiderman no way home and to see it a couple of times more that he has not learned very well about the subject.,pos,2022-04-03T19:28:01+00:00
3515,i will love to see spiderman no way home again.,pos,2022-04-03T19:19:49+00:00
3516,spiderman - no way home shows a way: the crooks do not need a scholar but a therapist.you help you to help everyone.,pos,2022-04-03T19:09:45+00:00
3517,someone call tonight?to see spidermans movie no way home or do something that im veri,neg,2022-04-03T19:05:27+00:00
3518,artes de andy fairhurst de spiderman no way home para sony pictures doctorstrange spiderman,pos,2022-04-03T19:00:09+00:00
3519,save the date join us tuesday / to et ( pt) to celebrate (with prizes ) the ultra hd/blu-ray/dvd release of spider-man: no way home {ad} rsvp for the twitterparty follow spidermannowayhom,neg,2022-04-03T19:00:01+00:00
3520,check out funko pop molten man vinyl bobble head funko via funko pop molten man - spider man no way home funko pop,pos,2022-04-03T18:57:34+00:00
3521,u watched spiderman no way home right,pos,2022-04-03T18:57:10+00:00
3522,i want my hr and min back which is all me and my yo could get through with spiderman no way home. absolutely horrible. i hope he didnt make it home so we dont have to see another on,neg,2022-04-03T18:56:35+00:00
3523,tonights entertainment was spider-man no way home. thoroughly enjoyed it again this time at home on ultrahd blu-ray. glorious visuals and a top notch atmos track. spiderman spidermannowwayhom,pos,2022-04-03T18:56:15+00:00
3524,spiderman no way home. loved the crowd cheering and watching my childhood hero tobey.,neg,2022-04-03T18:54:30+00:00
3525,laia uploaded to her stories an edit of spiderman no way home with the song of as it was not support,pos,2022-04-03T18:52:49+00:00
3526,spider man no way hom,neg,2022-04-03T18:52:38+00:00
3527,spiderman: no way home is an overhyped nonsense.,neg,2022-04-03T18:52:29+00:00
3528,willing to admit i almost cried at the end of spiderman no way hom,neg,2022-04-03T18:28:20+00:00
3529,spider man: no way home ( ),neg,2022-04-03T18:27:01+00:00
3530,spiderman no way home ok was better in cinema,neg,2022-04-03T18:26:48+00:00
3531,"""with great power comes greater responsibility"" ~aunt may (spiderman no way home)",pos,2022-04-03T18:24:30+00:00
3532,rewatching spiderman no way home for the first time since opening day and those scenes hit different without the horrendous crowd cheering.,neg,2022-04-03T18:21:10+00:00
3533,no way home was the greatest spiderman film of all time. finally got to see it last night. even after being spoiled it was still incredible.,pos,2022-04-03T18:18:53+00:00
3534,the only good marvel did with spiderman was no way home and spectacular spiderman.,neg,2022-04-03T18:16:15+00:00
3535,*spoiler* watching spiderman - no way home and literally crying when the other showed up,neg,2022-04-03T18:14:56+00:00
3536,spiderman no way home lt;,neg,2022-04-03T18:11:57+00:00
3537,spider man no way home is the worst film script that i have ever seen.how are you all hype for this shit?,neg,2022-04-03T18:06:20+00:00
3538,why do i just know that spiderman no way home is tobey?its true that i am the one who just came out of the cave.always recently hype something because he was aware of l,neg,2022-04-03T18:02:30+00:00
3539,watched spiderman: no way home last night and i dont think i will ever fully recover emotionally (also how benedict cumberbatch just get more and more attractive?),pos,2022-04-03T17:57:11+00:00
